CustomerID,Recency,TenureDays,Frequency,Monetary,Cluster,SegmentName
18150,32,169,3,566.58,0,At-Risk
18151,135,155,2,653.35,3,New
18154,3,40,2,399.19,0,At-Risk
18155,75,216,3,371.62,3,New
18156,13,356,2,734.94,0,At-Risk
18158,9,79,2,453.4,0,At-Risk
18159,301,1,1,530.15,3,New
18160,57,143,2,638.0600000000001,2,Loyal
18161,15,304,5,1618.69,2,Loyal
18164,37,1,1,399.65000000000003,0,At-Risk
18165,177,1,1,302.46000000000004,3,New
18167,23,82,3,1384.8600000000001,2,Loyal
18168,176,196,6,1169.94,2,Loyal
18169,61,1,1,202.65,3,New
18170,33,183,3,980.31,2,Loyal
18171,59,274,5,1231.31,2,Loyal
18172,15,275,20,7561.68,1,VIP
18173,87,187,4,2106.84,2,Loyal
18174,7,1,1,104.0,0,At-Risk
18176,358,1,1,476.35,3,New
18177,31,224,6,1341.42,2,Loyal
18178,129,235,4,1590.81,2,Loyal
18179,9,327,6,1793.17,1,VIP
18180,5,137,6,1843.75,1,VIP
18181,24,1,1,382.8,0,At-Risk
18183,227,47,2,632.07,3,New
18184,15,1,1,49.8,0,At-Risk
18185,249,1,1,304.25,3,New
18188,15,275,3,2001.04,2,Loyal
18189,78,190,2,1090.24,2,Loyal
18190,192,138,2,284.46000000000004,3,New
18191,262,1,1,207.79999999999998,3,New
18192,72,1,1,957.97,3,New
18193,165,1,1,243.76,3,New
18194,82,1,1,973.8399999999999,3,New
18196,95,195,2,689.13,3,New
18198,4,332,17,5425.56,1,VIP
18200,106,1,1,163.8,3,New
18202,200,111,3,1396.99,2,Loyal
18203,157,1,1,160.42000000000002,3,New
18204,71,121,3,1993.7,2,Loyal
18205,36,38,2,517.36,0,At-Risk
18209,29,1,1,139.10000000000002,0,At-Risk
18210,2,265,6,2621.38,1,VIP
18211,26,252,5,600.07,2,Loyal
18212,326,1,1,248.42,3,New
18213,237,1,1,232.48000000000002,3,New
18215,89,1,1,299.34000000000003,3,New
18216,31,1,1,481.75,0,At-Risk
18217,29,41,2,621.75,0,At-Risk
18218,211,70,2,662.08,3,New
18219,3,366,10,2069.77,1,VIP
18220,227,1,1,305.28000000000003,3,New
18221,22,189,5,1041.61,2,Loyal
18222,93,1,1,443.0,3,New
18223,5,353,14,6484.54,1,VIP
18224,264,1,1,158.95000000000002,3,New
18225,3,361,12,5509.12,1,VIP
18226,44,293,11,5228.05,1,VIP
18227,218,1,1,93.75,3,New
18228,57,22,2,779.9,2,Loyal
18229,12,361,20,7276.900000000001,1,VIP
18230,9,293,7,2810.2000000000003,1,VIP
18231,192,96,5,2083.27,2,Loyal
18232,82,115,4,592.97,2,Loyal
18233,326,1,1,440.0,3,New
18235,72,145,3,1796.48,2,Loyal
18236,30,210,6,882.24,2,Loyal
18237,3,131,5,987.1,0,At-Risk
18239,219,153,5,1561.6100000000001,2,Loyal
18240,46,1,1,422.58,3,New
18241,10,208,17,2073.09,1,VIP
18242,72,141,4,2232.4900000000002,2,Loyal
18245,7,347,7,2567.06,1,VIP
18246,24,209,2,596.1,0,At-Risk
18248,123,63,2,804.02,3,New
18249,17,1,1,95.34,0,At-Risk
18250,310,1,1,349.27,3,New
18251,87,1,1,4314.72,2,Loyal
18252,51,121,2,526.67,0,At-Risk
18255,89,1,1,103.3,3,New
18257,39,256,8,2337.63,2,Loyal
18259,25,341,3,2338.6000000000004,2,Loyal
18260,173,185,6,2643.2000000000003,2,Loyal
18261,43,52,2,324.24,0,At-Risk
18262,140,1,1,149.48,3,New
18263,26,226,3,1213.1599999999999,2,Loyal
18265,72,85,2,801.51,2,Loyal
18268,134,1,1,25.5,3,New
18269,366,1,1,168.6,3,New
18270,38,228,2,283.15,0,At-Risk
18272,3,244,6,3078.58,1,VIP
18273,2,255,3,204.0,0,At-Risk
18274,30,1,1,175.92,0,At-Risk
18276,44,1,1,335.86,3,New
18277,58,1,1,110.38,3,New
18278,74,1,1,173.9,3,New
18280,278,1,1,180.60000000000002,3,New
18281,181,1,1,80.82,3,New
18282,8,118,2,178.05,0,At-Risk
18283,4,333,16,2094.88,1,VIP
18287,43,158,3,1837.28,2,Loyal
